match_id,player_index,champion,subteamId,kills,deaths,assists,kda,goldEarned,champLevel,totalDamageDealtToChampions,totalDamageTaken,totalHeal,damageSelfMitigated,teamDamagePercentage,damageTakenOnTeamPercentage,abilityUses,skillshotsHit,skillshotsDodged,augments,gameDuration
NA1_5424452047,12,Nautilus,7,1,6,2,0.5,6750,13,11449,25037,3109,38327,0.05187930149866139,0.10510118503907537,79,10,25,"[85, 152]",1519
NA1_5424452047,13,Kayn,6,7,6,8,2.5,12007,17,47909,56912,25734,65594,0.21707387657828808,0.23890773761965522,197,0,81,"[324, 193, 84, 228]",1519
NA1_5424452047,14,Velkoz,6,9,10,4,1.3,12300,17,41843,33156,6883,18171,0.18958971859596796,0.13918616281154758,234,136,166,"[32, 133, 97, 45]",1519
NA1_5424452047,15,Chogath,8,8,4,10,4.5,17281,18,32031,54098,17524,145207,0.06661921380384032,0.11232383378712026,216,0,21,"[46, 227, 251, 41]",1519
NA1_5424452047,16,Elise,7,3,7,1,0.57,7450,13,20185,20015,4377,17185,0.09145805819060425,0.08402143248404317,401,0,29,"[97, 180]",1519
NA1_5424432062,1,MonkeyKing,8,4,7,8,1.71,13300,16,23173,40724,6882,23823,0.08064235476922184,0.11782297852862275,158,0,37,"[214, 87, 1]",1509
NA1_5424432062,2,Ornn,6,10,7,6,2.29,23640,18,41157,50485,14377,102961,0.10119167262937882,0.10229549582246499,213,26,72,"[93, 170, 243, 226]",1509
NA1_5424432062,3,TwistedFate,6,7,9,9,1.78,25066,18,66120,30627,3640,54133,0.16256579363814763,0.06205964416864619,186,29,108,"[51, 322, 86, 25]",1509
NA1_5424432062,4,Mordekaiser,8,10,8,3,1.62,13000,16,43581,60749,9008,47514,0.15166286465112164,0.1757619330640171,193,0,30,"[120, 181, 48]",1509
NA1_5424432062,5,Mel,2,6,8,5,1.38,12000,15,33053,28413,11836,11147,0.11502578551363464,0.08220728031747444,169,181,290,"[44, 222, 45]",1509
NA1_5424432062,6,Udyr,2,5,6,6,1.83,12000,15,25498,48686,23371,53334,0.08873466637584614,0.1408587259128258,279,0,102,"[60, 237, 58]",1509
NA1_5424432062,7,Singed,4,9,6,3,2.0,12750,18,59149,44032,20363,56414,0.14542534638129023,0.08922090659480487,110,1,38,"[205, 102, 45, 9]",1509
NA1_5424432062,8,Irelia,4,3,8,6,1.12,12750,17,39622,40011,11866,36890,0.09741640499737816,0.08107290580999725,121,12,48,"[170, 87, 79, 251]",1509
NA1_5424432062,9,Alistar,3,5,9,12,1.89,21500,18,27424,78163,30311,166312,0.06742557074951366,0.15837814296591074,164,0,49,"[105, 110, 30, 42]",1509
NA1_5424432062,10,Anivia,3,14,5,5,3.8,26150,18,55014,87494,34987,68182,0.1352606072641887,0.17728650265793489,524,59,90,"[56, 110, 195, 44]",1509
NA1_5424432062,11,Swain,7,6,12,11,1.42,18250,18,45306,88677,31429,42428,0.11139047707001799,0.1796825428058386,277,11,90,"[97, 108, 75]",1509
NA1_5424432062,12,TwistedFate,1,10,11,6,1.45,18729,16,54347,28357,3333,21345,0.18912587463230537,0.08204428330252081,271,53,161,"[205, 97, 195]",1509
NA1_5424432062,13,Nautilus,1,7,5,8,3.0,15500,16,37602,54744,20693,212936,0.13085398569948437,0.15838818606224817,259,42,112,"[237, 42, 45]",1509
NA1_5424432062,14,Anivia,7,14,5,6,4.0,21775,18,72936,74030,12098,96898,0.1793241272700848,0.15000385917440245,269,21,52,"[218, 49, 219, 138]",1509
NA1_5424432062,15,Mordekaiser,5,6,6,2,1.33,13500,16,45569,42332,13756,78423,0.15858046196488823,0.12247577056012392,160,0,23,"[305, 181, 48]",1509
NA1_5424432062,16,Darius,5,3,7,6,1.29,13500,15,24533,41628,11949,44165,0.08537400639349778,0.12044084225216702,169,0,17,"[138, 172, 75]",1509
NA1_5424418232,1,MonkeyKing,8,1,7,0,0.14,7900,13,13078,21006,4873,17093,0.07464723316440493,0.09987858087451579,140,0,9,"[154, 305]",1544
NA1_5424418232,2,Zac,6,9,5,6,3.0,18000,18,35825,107416,101849,122561,0.0824503939548301,0.2627943468193455,216,17,75,"[151, 136, 41, 42]",1544
NA1_5424418232,3,Brand,4,5,5,15,4.0,30579,18,83230,35154,16764,33215,0.19155040324512776,0.08600426346266131,206,198,277,"[116, 172, 48, 32]",1544
NA1_5424418232,4,Renekton,5,9,9,11,2.22,21500,18,53135,62218,21032,64708,0.12228821344231457,0.15221707350099498,139,0,10,"[150, 305, 233]",1544
NA1_5424418232,5,Trundle,3,5,5,6,2.2,11250,16,23197,31114,9518,37739,0.13239787587732926,0.14793669252430067,125,0,19,"[47, 195]",1544
NA1_5424418232,6,Smolder,3,7,9,4,1.22,12800,16,32601,22985,3838,10396,0.18607303448285473,0.10928505056164807,149,30,39,"[250, 28, 225]",1544
NA1_5424418232,7,Ornn,2,4,6,5,1.5,9300,14,22722,28551,4058,42904,0.12968990094208827,0.13574848783734653,223,40,61,"[109, 17, 1]",1544
NA1_5424418232,8,Brand,2,5,8,3,1.0,8800,14,31478,21856,3798,14112,0.1796604023348071,0.10392060425569526,239,30,51,"[150, 226, 86]",1544
NA1_5424418232,9,Trundle,6,10,7,5,2.14,20500,18,58061,47822,21409,80604,0.13362550513408963,0.11699819376760517,152,0,38,"[217, 7, 225, 322]",1544
NA1_5424418232,10,Draven,1,7,10,9,1.6,13911,17,40774,33411,5626,22773,0.09384123925918336,0.08174179469123086,137,10,20,"[36, 171, 166, 22]",1544
NA1_5424418232,11,Brand,1,9,6,7,2.67,12550,17,52554,28723,4869,19873,0.12095078456267178,0.07027287886960393,202,11,26,"[133, 172, 195, 205]",1544
NA1_5424418232,12,Warwick,7,4,8,1,0.62,12000,15,17574,27528,10601,19304,0.10030751566547437,0.1308848602522057,78,0,8,"[107, 22, 234]",1544
NA1_5424418232,13,Shyvana,7,4,7,4,1.14,11000,15,16545,24675,3755,32619,0.0944332212562756,0.11732125437561698,158,3,9,"[29, 181, 6]",1544
NA1_5424418232,14,DrMundo,8,2,6,1,0.5,6900,13,18010,32605,8261,72766,0.10279081627676577,0.155024469318671,108,11,22,"[2, 17]",1544
NA1_5424418232,15,Pyke,4,15,5,5,4.0,21075,18,59375,46852,21288,42966,0.13664869062091498,0.11462509054551835,355,59,135,"[151, 32, 27, 10]",1544
NA1_5424418232,16,Jax,5,14,7,8,3.14,18500,18,51552,47147,16056,65804,0.11864476978086783,0.11534635834303993,234,0,7,"[84, 218, 58, 214]",1544
NA1_5424397135,1,Smolder,1,8,10,12,2.0,15752,18,48709,37102,10156,15229,0.10207168855852475,0.07244518115459733,344,42,69,"[86, 150, 32, 92]",1524
NA1_5424397135,2,XinZhao,1,16,8,7,2.88,16304,18,73396,71732,38943,44725,0.15380503547784083,0.14006232137720026,113,0,45,"[225, 82, 170, 36]",1524
NA1_5424397135,3,Veigar,7,2,7,1,0.43,6450,12,13363,16756,1217,8604,0.06471709967063467,0.0846867804501084,146,3,14,"[135, 103]",1524
NA1_5424397135,4,Gragas,7,1,8,2,0.38,6582,12,5401,16598,2621,17373,0.0261602345634299,0.0838891274237359,109,1,13,"[228, 38]",1524
NA1_5424397135,5,Ornn,2,16,0,14,30.0,23400,18,77868,108172,22735,268644,0.16317432120912342,0.21121294742733307,531,70,87,"[216, 238, 39, 231]",1524
NA1_5424397135,6,JarvanIV,2,16,8,15,3.88,20350,18,94392,42468,11931,99446,0.19780142007626414,0.08292306971538364,301,0,31,"[174, 227, 43, 23]",1524
NA1_5424397135,7,Aurora,8,2,6,6,1.33,10002,15,34588,28182,13995,28759,0.16750956356941932,0.14243209379808114,362,9,35,"[30, 133, 73]",1524
NA1_5424397135,8,DrMundo,4,12,6,6,3.0,11304,23,42600,93170,21900,187592,0.0892694100949216,0.18192141581672613,166,26,49,"[96, 152, 57]",1524
NA1_5424397135,9,Annie,4,6,12,11,1.42,13000,16,60763,32719,2650,27048,0.12733220295621347,0.06388642673704883,217,0,30,"[219, 133, 110]",1524
NA1_5424397135,10,Nunu,5,9,5,5,2.8,12751,18,31597,59966,36460,79750,0.06621355100439505,0.11708725368447079,296,52,99,"[18, 232, 103]",1524
NA1_5424397135,11,Chogath,5,5,8,9,1.75,14250,18,47879,66815,19144,89632,0.10033237062271673,0.13046138408723992,225,0,42,"[75, 312, 22, 238]",1524
