match_id,player_index,champion,subteamId,kills,deaths,assists,kda,goldEarned,champLevel,totalDamageDealtToChampions,totalDamageTaken,totalHeal,damageSelfMitigated,teamDamagePercentage,damageTakenOnTeamPercentage,abilityUses,skillshotsHit,skillshotsDodged,augments,gameDuration
EUW1_7592559499,10,Janna,1,1,6,13,2.33,12050,17,12804,25250,8806,35268,0.03680617238990964,0.08514846437978145,221,104,145,"[76, 243, 141, 37]",1477
EUW1_7592559499,11,Vi,1,14,8,1,1.88,17437,17,46245,30052,5375,33632,0.1329322398838596,0.10133862829498921,144,0,34,"[7, 310, 103, 120]",1477
EUW1_7592559499,12,Garen,8,21,4,1,5.5,22877,28,76844,41999,9600,64480,0.22088689400689465,0.14162506309073003,153,0,31,"[7, 96, 16, 34]",1477
EUW1_7592559499,13,Zeri,7,6,10,1,0.7,10121,15,27453,28528,4078,14311,0.16528473635348617,0.12890175498318834,373,304,813,"[22, 115, 36]",1477
EUW1_7592559499,14,Singed,7,2,6,5,1.17,9759,15,18608,39519,9465,51460,0.11203762422691656,0.1785676170968299,84,2,279,"[136, 243, 2]",1477
EUW1_7592559499,15,Bard,8,2,5,15,3.4,23065,18,28761,34881,15829,48403,0.08267307193189545,0.11762388892066683,226,19,38,"[226, 48, 47, 97]",1477
EUW1_7592559499,16,Vi,5,16,9,7,2.56,23807,18,64002,45129,10749,109087,0.18397332487019608,0.15218191100392892,200,6,66,"[218, 323, 74, 110]",1477
EUW1_7592510809,1,Ahri,7,5,8,10,1.88,13550,17,51057,23791,6264,26121,0.08607435210729494,0.041160811342611126,211,15,46,"[156, 133, 19]",1442
EUW1_7592510809,2,Morgana,7,11,6,4,2.5,13560,17,42173,30925,5427,72219,0.07109748853010708,0.0535028257838944,204,10,32,"[156, 180, 113, 135]",1442
EUW1_7592510809,3,Sivir,1,1,8,5,0.75,9700,14,18097,20315,2334,13449,0.07232297952268447,0.07616447126411145,59,14,33,"[135, 116, 61]",1442
EUW1_7592510809,4,Ezreal,1,6,6,1,1.17,11316,14,32922,19618,5291,16545,0.13156623555466113,0.07354796138604107,361,13,42,"[54, 154, 52]",1442
EUW1_7592510809,5,Teemo,8,6,9,4,1.11,12800,16,29053,28030,2708,21605,0.11610705434381556,0.10508750912919486,106,0,6,"[86, 36, 71]",1442
EUW1_7592510809,6,Hecarim,5,10,6,7,2.83,20000,18,128297,39149,20048,138397,0.21628875629626076,0.06773255279000943,688,8,35,"[219, 215, 47, 79]",1442
EUW1_7592510809,7,Fizz,6,7,8,3,1.25,12750,16,41959,35874,9733,25189,0.1676831809745662,0.13449187491955597,122,4,21,"[27, 65, 68]",1442
EUW1_7592510809,8,Sett,4,10,7,9,2.71,20250,18,71467,100054,43267,157031,0.12048177537624555,0.17310259003625267,152,0,7,"[243, 227, 78]",1442
EUW1_7592510809,9,DrMundo,4,10,5,5,3.0,20250,18,54981,226208,91315,266437,0.09268957341844049,0.3913588185871968,245,33,60,"[41, 20, 78]",1442
EUW1_7592510809,10,Belveth,5,8,6,6,2.33,25500,18,106281,42836,27149,62995,0.1791732676319058,0.07411060523035023,176,0,4,"[81, 118, 217, 79]",1442
EUW1_7592510809,11,Malphite,8,4,6,6,1.67,12800,16,26929,36196,6523,102913,0.10761684198524366,0.13570152481552805,162,0,5,"[48, 211, 77]",1442
EUW1_7592510809,12,LeeSin,3,11,6,5,2.67,18145,18,39195,55374,20177,77209,0.06607721974103936,0.09580267812364865,336,21,44,"[41, 63, 82, 48]",1442
EUW1_7592510809,13,KogMaw,2,3,10,3,0.6,12000,16,28102,31508,7653,32129,0.11230584614704481,0.11812625683628804,123,23,35,"[81, 71, 311]",1442
EUW1_7592510809,14,Fiora,2,7,6,2,1.5,14020,16,32768,54184,24303,88507,0.1309515751572235,0.20313565867502442,256,4,25,"[41, 109, 321]",1442
EUW1_7592510809,15,Vi,3,9,7,8,2.43,18750,18,99723,59667,28386,143563,0.168117566898706,0.10322911810603672,277,0,16,"[19, 238, 313, 193]",1442
EUW1_7592510809,16,Morgana,6,6,10,4,1.0,14750,16,40399,41009,13921,36117,0.16144628631476068,0.15374474297425614,192,13,31,"[219, 301, 217]",1442
EUW1_7592287824,1,Khazix,8,6,5,9,3.0,14250,25,29715,30419,8548,36526,0.09552944869489607,0.12231600697342036,174,9,34,"[6, 96, 234, 2]",1330
EUW1_7592287824,2,Vex,7,11,6,4,2.5,11810,17,55689,22402,2969,21504,0.17903004657511096,0.09008108216657425,181,29,62,"[48, 156, 45, 129]",1330
EUW1_7592287824,3,Morgana,2,9,2,10,9.5,16760,18,45432,25926,13562,26475,0.14605530993269408,0.10425127892925945,223,41,62,"[30, 156, 45, 67]",1330
EUW1_7592287824,4,Yone,2,11,6,8,3.17,16000,26,39370,36334,10021,59936,0.12656831066241678,0.14610049504147252,369,6,31,"[243, 1, 41, 52]",1330
EUW1_7592287824,5,Lulu,7,4,5,9,2.6,14050,17,15982,28664,3051,26429,0.05137959820034701,0.11526027315625996,230,31,63,"[219, 243, 30, 311]",1330
EUW1_7592287824,6,Yone,1,2,7,5,1.0,8003,14,12245,18680,3705,14396,0.10964082559263184,0.10600191461874964,162,2,5,"[79, 225, 115]",1330
EUW1_7592287824,7,Yasuo,1,5,6,2,1.17,7000,14,14717,16564,12304,14861,0.13178106151433963,0.09399220263545682,229,0,8,"[220, 177, 6]",1330
EUW1_7592287824,8,Pyke,3,2,7,1,0.43,6750,13,12416,21419,4804,14146,0.1111749886667325,0.12154380095465837,121,18,70,"[310, 19]",1330
EUW1_7592287824,9,Briar,3,1,7,2,0.43,7100,13,16244,31950,21533,24139,0.14544969255574505,0.18129773593861392,99,8,36,"[216, 194]",1330
EUW1_7592287824,10,Shen,4,6,5,15,4.2,18250,18,31854,42181,10926,124532,0.10240598395899767,0.1696138537034637,144,0,41,"[220, 4, 66, 238]",1330
EUW1_7592287824,11,Ornn,5,2,7,0,0.29,7250,13,7697,23470,4838,37265,0.06891937354585183,0.13317985661837828,80,10,26,"[78, 216]",1330
EUW1_7592287824,12,Pyke,5,1,6,2,0.5,7250,13,9976,21428,6140,18450,0.08932431778407722,0.12159195568426075,93,16,41,"[224, 219]",1330
EUW1_7592287824,13,Aphelios,4,17,5,5,4.4,17010,18,66393,38249,12883,42352,0.21344004860661306,0.15380293253276583,163,30,59,"[88, 75, 166, 71]",1330
EUW1_7592287824,14,Jax,6,2,6,4,1.0,12000,16,13255,17777,3196,15769,0.11868503755553454,0.10087518145577655,163,0,8,"[30, 48, 194]",1330
EUW1_7592287824,15,Viego,6,5,7,2,1.0,10393,16,25131,24939,5417,18630,0.22502470278508738,0.14151735209410568,154,9,34,"[48, 41, 195]",1330
EUW1_7592287824,16,Ezreal,8,9,6,5,2.33,14510,18,26624,24514,7336,16252,0.0855912533689244,0.09857407749678392,322,37,73,"[225, 220, 58, 36]",1330
EUW1_7592239163,1,Lillia,1,8,9,14,2.44,18538,18,42543,50011,17341,31122,0.1242614206950596,0.14773008661893883,226,5,45,"[84, 195, 26, 211]",1488
EUW1_7592239163,2,Kaisa,2,8,6,5,2.17,13804,17,31046,30722,10794,26850,0.09067964413516741,0.09075218589713205,113,7,36,"[238, 134, 305, 84]",1488
EUW1_7592239163,3,Zyra,2,6,5,8,2.8,12808,17,46831,27596,7538,18875,0.13678466935531589,0.0815173852433718,333,26,49,"[92, 1, 12, 301]",1488
EUW1_7592239163,4,Nasus,1,16,3,8,8.0,16563,18,50658,89325,33892,148842,0.1479645974363568,0.2638624618510243,298,0,46,"[64, 62, 39, 33]",1488
EUW1_7592239163,5,Ashe,5,8,7,4,1.71,13773,17,35998,26444,8245,16304,0.10514416320031815,0.0781152475576186,115,25,182,"[29, 81, 170, 36]",1488
EUW1_7592239163,6,Qiyana,3,8,6,7,2.5,11819,16,36772,20949,1975,14528,0.22056434554625004,0.11424364000070103,391,15,113,"[211, 19, 187]",1488
EUW1_7592239163,7,Brand,3,8,6,6,2.33,13822,16,37504,24023,4986,14809,0.22495578795288682,0.13100618450345394,226,61,102,"[133, 86, 97]",1488
EUW1_7592239163,8,Malzahar,7,8,8,1,1.12,8009,14,26718,21012,1883,10956,0.16025946122344242,0.11458470788592182,168,47,66,"[65, 156, 32]",1488
EUW1_7592239163,9,Karthus,6,13,7,7,2.86,18033,18,76611,29307,3649,19819,0.22376860739968857,0.08657236250802927,245,0,21,"[133, 135, 322, 312]",1488
EUW1_7592239163,10,Kaisa,4,2,6,1,0.5,6754,13,11181,24262,3958,11969,0.0670694033866328,0.132309640454773,152,8,23,"[13, 58]",1488
EUW1_7592239163,11,Ahri,6,7,6,11,3.0,16508,18,35210,28676,8451,26597,0.10284387873873951,0.08470694377243805,272,49,91,"[129, 48, 43, 77]",1488
EUW1_7592239163,12,Ornn,8,4,6,3,1.17,8756,14,12008,26579,4200,53791,0.07203154281801029,0.14494000528776108,109,6,34,"[227, 15, 80]",1488
EUW1_7592239163,13,Ornn,5,4,7,8,1.71,13797,17,23470,56447,3474,81405,0.06855301903935407,0.16674332655144705,168,16,59,"[2, 194, 237, 33]",1488
EUW1_7592239163,14,Nilah,8,3,11,4,0.64,7772,14,13463,22088,2723,12378,0.08075896817434344,0.12045024901614142,109,0,21,"[318, 79, 242]",1488
EUW1_7592239163,15,Ryze,7,2,7,5,1.0,8203,15,17900,29291,3030,12775,0.10736885258893918,0.15973362643962336,254,5,39,"[50, 48, 205]",1488
EUW1_7592239163,16,Yone,4,1,7,2,0.43,6788,13,11168,15171,2754,17972,0.066991638309495,0.08273194641162433,144,3,17,"[107, 79]",1488
EUW1_7592200382,1,MasterYi,5,3,13,6,0.69,12760,16,42692,34140,9412,25549,0.13021470253075051,0.09093730793767214,128,0,31,"[71, 103, 107]",1761
EUW1_7592200382,2,Rell,5,11,6,3,2.33,14760,16,59740,79760,9239,127320,0.18221243620140454,0.21245079670716116,284,0,39,"[152, 227, 103]",1761
EUW1_7592200382,3,Singed,8,6,6,15,3.5,20510,18,70325,119483,54808,158710,0.0939803625267247,0.15228668031136372,135,0,68,"[67, 175, 118, 198]",1761
EUW1_7592200382,4,Jax,6,6,8,2,1.0,11500,15,42881,39798,11801,46123,0.1307916801629277,0.10600672312147329,139,0,8,"[217, 52, 116]",1761
EUW1_7592200382,5,Maokai,7,11,5,12,4.6,20250,18,116674,177959,119260,448617,0.15592038101450603,0.22681670980873503,325,46,182,"[2, 313, 151, 20]",1761
EUW1_7592200382,6,RekSai,3,4,6,8,2.0,15000,16,31841,72410,43556,54516,0.0971183984205632,0.19287340675228268,350,6,17,"[23, 154, 82]",1761
EUW1_7592200382,7,Tryndamere,3,10,6,3,2.17,13000,16,56268,41087,15745,44892,0.17162419906406237,0.10944042473083175,77,0,9,"[250, 116, 82]",1761
EUW1_7592200382,8,Gragas,4,4,6,5,1.5,9000,14,36819,45573,20110,43723,0.1123024702445384,0.1213882996181965,324,93,166,"[313, 13]",1761
EUW1_7592200382,9,Xerath,4,3,11,4,0.64,9500,13,22962,25237,3393,17544,0.07003719961028304,0.06722182450608746,127,20,25,"[65, 20]",1761
EUW1_7592200382,10,Bard,1,7,6,9,2.67,13000,17,39642,63141,18140,41720,0.0529763469572315,0.08047680617741591,150,40,88,"[150, 98, 68, 312]",1761
EUW1_7592200382,11,Nami,1,11,6,6,2.83,15505,17,71502,58882,62125,92172,0.09555296193926678,0.0750486782750646,423,60,118,"[118, 215, 98, 72]",1761
EUW1_7592200382,12,MasterYi,6,3,10,5,0.8,13000,15,34654,37423,19272,31789,0.1056989137654702,0.09968121662629502,112,0,10,"[2, 52, 311]",1761
EUW1_7592200382,13,Ryze,2,8,12,5,1.08,18655,18,53128,44345,5768,27728,0.07099956380195147,0.0565202750528285,402,22,46,"[16, 133, 238, 50]",1761
EUW1_7592200382,14,Volibear,2,9,7,7,2.29,15660,18,88063,94808,44557,116113,0.11768531474226208,0.12083680102388698,250,0,24,"[129, 152, 13, 67]",1761
EUW1_7592200382,15,Chogath,7,12,8,6,2.25,22750,18,92687,138068,58838,104241,0.12386420939677924,0.1759734168877606,433,0,145,"[211, 84, 238, 301]",1761
EUW1_7592200382,16,Mordekaiser,8,16,9,6,2.44,24505,18,216273,87906,63721,233766,0.2890208596212782,0.11204063246294463,325,0,51,"[64, 129, 180, 68]",1761
EUW1_7592167464,1,Rell,8,4,8,3,0.88,11050,15,53450,88166,8918,144749,0.20053949597274107,0.236662663476977,313,0,94,"[152, 64, 75]",1756
EUW1_7592167464,2,Gnar,1,5,8,3,1.0,10300,16,35829,36310,7377,30445,0.13442842216251435,0.09746582742005147,113,25,48,"[84, 217, 1]",1756
EUW1_7592167464,3,Ivern,1,4,6,7,1.83,10000,16,27677,26557,4411,20612,0.10384160006932164,0.0712878062987451,177,11,29,"[192, 141, 219]",1756
EUW1_7592167464,4,Irelia,2,13,7,4,2.43,20000,18,86731,67666,31638,68381,0.14111861102932083,0.12869389694875039,268,10,83,"[36, 63, 79, 107]",1756
EUW1_7592167464,5,Galio,2,4,7,11,2.14,20700,18,38668,114701,21195,241852,0.06291555081926688,0.2181515034283174,249,20,72,"[13, 65, 53, 313]",1756
EUW1_7592167464,6,Lulu,8,3,8,4,0.88,9550,15,37619,35012,51714,38696,0.141144647812123,0.09398322435077908,237,84,99,"[2, 129, 15]",1756
EUW1_7592167464,7,Garen,3,9,6,13,3.67,33750,18,67122,74457,20372,83215,0.1092132366366484,0.14161098418454535,158,0,40,"[64, 116, 41, 68]",1756
EUW1_7592167464,8,Zed,3,14,8,9,2.88,33750,18,107334,53703,30676,31085,0.17464046320674487,0.1021384868034265,218,34,50,"[84, 67, 19, 103]",1756
EUW1_7592167464,9,Braum,6,2,8,2,0.5,7250,13,14160,19924,1498,15504,0.05312718696789945,0.05348282535996202,72,23,54,"[217, 65]",1756
EUW1_7592167464,10,Soraka,4,2,5,27,5.8,34500,18,28283,64806,80876,74434,0.04601872654944829,0.12325558086376917,287,33,89,"[92, 118, 48, 150]",1756
EUW1_7592167464,11,Katarina,6,2,7,2,0.57,7250,13,22023,18981,4349,17775,0.08262985463249962,0.050952528187507985,75,1,52,"[154, 231]",1756
EUW1_7592167464,12,AurelionSol,4,28,6,1,4.83,34525,18,205609,72335,6461,54651,0.3345405435320272,0.137574857825452,244,0,38,"[241, 92, 48, 74]",1756
EUW1_7592167464,13,Morgana,5,5,6,9,2.33,15250,18,29562,35643,14640,24045,0.04810030063706801,0.06779017275087673,213,18,55,"[113, 116, 30, 311]",1756
EUW1_7592167464,14,Katarina,5,9,8,5,1.75,15300,18,51290,42475,12393,27420,0.0834525675894755,0.08078451719486246,96,2,56,"[16, 23, 45, 103]",1756
EUW1_7592167464,15,DrMundo,7,4,7,7,1.57,11250,17,40037,112319,40049,73543,0.1502153028420129,0.3014965531941201,293,38,90,"[68, 2, 88, 151]",1756
EUW1_7592167464,16,Lucian,7,7,10,2,0.9,10550,17,35735,35267,6498,24257,0.134073489540888,0.09466857171185725,160,9,42,"[301, 223, 134, 89]",1756
EUW1_7592120858,1,XinZhao,3,8,8,7,1.88,18850,18,32736,40971,9163,28771,0.0656914574274338,0.08440156908840196,109,0,34,"[206, 107, 32, 36]",1684
EUW1_7592120858,2,Nocturne,3,9,7,6,2.14,21100,18,48858,36389,12804,20545,0.09804482710285788,0.07496325368569388,100,3,54,"[22, 71, 170, 238]",1684
EUW1_7592120858,3,Amumu,6,6,8,12,2.25,24020,18,60422,62821,19997,55333,0.12124896394251071,0.1294127613839382,272,21,93,"[305, 67, 205, 103]",1684
EUW1_7592120858,4,Kayle,6,14,11,6,1.82,25500,18,54957,47405,26076,28752,0.11028313347085612,0.09765454383975454,276,8,87,"[93, 52, 110, 107]",1684
EUW1_7592120858,5,Aatrox,1,13,7,7,2.86,28150,18,102812,70475,39950,102734,0.206314925701025,0.1451791010704155,251,11,40,"[218, 118, 80, 175]",1684
EUW1_7592120858,6,Caitlyn,1,9,10,7,1.6,26650,18,42741,38898,8424,32803,0.08576988276020561,0.08013077995176164,213,18,58,"[22, 82, 80, 52]",1684
EUW1_7592120858,7,Swain,7,4,8,5,1.12,15610,17,26776,44395,11905,38187,0.11073655464832892,0.16650494229612878,192,27,182,"[205, 312, 226, 238]",1684
EUW1_7592120858,8,Akali,7,7,9,3,1.11,13500,17,42099,28361,3686,15678,0.17410374267319306,0.1063678913213402,205,0,62,"[170, 238, 46, 109]",1684
EUW1_7592120858,9,Teemo,8,5,12,14,1.58,16750,18,46585,49029,10100,27038,0.19265880847529943,0.18388387267465348,281,0,47,"[51, 103, 69, 129]",1684
EUW1_7592120858,10,TwistedFate,5,2,7,0,0.29,8542,14,14197,19975,752,9683,0.05871656011784561,0.07491660763233302,99,14,61,"[305, 129, 49]",1684
EUW1_7592120858,11,KSante,2,15,7,11,3.71,26750,18,91076,69817,26851,214660,0.18276290055304528,0.14382360282068202,414,0,26,"[181, 311, 138, 211]",1684
EUW1_7592120858,12,Renekton,2,14,6,15,4.83,32770,18,64725,118657,70061,172660,0.1298839090420656,0.24443438815935223,364,0,21,"[222, 175, 242, 313]",1684
EUW1_7592120858,13,Ashe,5,1,9,0,0.11,6750,14,14038,21993,511,9061,0.05805846938788079,0.08248605827317781,50,27,247,"[87, 113, 120]",1684
EUW1_7592120858,14,Ekko,8,15,6,3,3.0,18000,18,49641,41149,15674,49667,0.2052960211840686,0.15433053161094723,192,42,91,"[171, 63, 221, 227]",1684
EUW1_7592120858,15,Lillia,4,5,7,2,1.0,10050,15,26377,37292,10295,26709,0.10908467418038982,0.13986367275419187,129,5,30,"[97, 65, 56]",1684
EUW1_7592120858,16,Viktor,4,3,8,5,1.0,10310,15,22087,24435,3236,30140,0.09134516933299379,0.09164642343722758,146,11,11,"[97, 133, 322]",1684
EUW1_7592093881,1,Alistar,4,4,7,9,1.86,21021,18,27860,51755,23935,94400,0.06936963199147869,0.12444645834073587,101,0,47,"[12, 215, 45, 198]",1498
EUW1_7592093881,2,Anivia,4,11,5,4,3.0,21066,18,63547,47860,8336,80283,0.15822637213545934,0.11508148366724127,357,30,58,"[218, 92, 219, 98]",1498
EUW1_7592093881,3,Caitlyn,6,15,7,3,2.57,21250,18,80313,64897,41464,64417,0.19997084311020738,0.1560462456887665,165,8,36,"[187, 52, 134, 71]",1498
EUW1_7592093881,4,Kalista,8,5,5,1,1.2,9485,13,16241,13871,1242,4667,0.07057343366552074,0.058514824997068345,74,4,14,"[22, 36]",1498
EUW1_7592093881,5,TwistedFate,6,3,12,11,1.17,23349,18,36858,38862,2873,19333,0.09177424304009586,0.09344419931979059,303,101,214,"[205, 2, 30, 129]",1498
EUW1_7592093881,6,Naafiri,7,12,8,2,1.75,12802,16,38861,30894,3505,19982,0.16886887429412928,0.13032333644612204,123,0,44,"[46, 82, 53]",1498
EUW1_7592093881,7,Brand,8,1,6,5,1.0,9763,13,13548,22261,2683,7235,0.058871724417898584,0.09390599912018673,130,8,20,"[136, 103]",1498
EUW1_7592093881,8,Qiyana,1,4,7,5,1.29,15327,17,32963,25214,4645,23775,0.1432382311538812,0.10636575546514976,103,6,51,"[206, 107, 166, 84]",1498
EUW1_7592093881,9,Zed,1,7,10,4,1.1,15303,17,39460,23166,1880,15538,0.17147048003529122,0.09772697381893496,216,25,40,"[87, 84, 195, 211]",1498
EUW1_7592093881,10,Malzahar,2,10,10,7,1.7,14710,16,40426,30432,4529,15755,0.17566656631003655,0.12837630487008939,175,0,19,"[97, 2, 45]",1498
EUW1_7592093881,11,Kled,2,7,5,8,3.0,15030,16,24133,45575,4449,64460,0.10486963446292735,0.19225637929919798,122,52,79,"[195, 194, 45]",1498
EUW1_7592093881,12,Malphite,7,2,7,10,1.71,14304,16,24495,45640,6855,47331,0.10644105566031509,0.19253042598325082,134,0,28,"[108, 65, 234]",1498
EUW1_7592093881,13,Nunu,3,7,6,8,2.5,15664,18,43610,79278,42875,92838,0.10858399046321299,0.1906261793862937,232,29,71,"[25, 217, 15, 118]",1498
EUW1_7592093881,14,Rell,3,9,6,6,2.5,15687,18,34814,71806,4338,147333,0.08668417837235519,0.17265930274548472,117,0,49,"[102, 313, 41, 149]",1498
EUW1_7592093881,15,Nautilus,5,6,9,11,1.89,17524,18,29838,31391,4073,116371,0.07429431412735149,0.07548169962540195,138,13,34,"[222, 94, 18, 74]",1498
EUW1_7592093881,16,Caitlyn,5,13,9,6,2.11,24076,18,84781,30033,9408,26187,0.21109642675983903,0.07221443122628542,160,17,18,"[7, 38, 323, 61]",1498
EUW1_7592066613,1,Ezreal,6,7,4,8,3.75,15106,18,41217,30127,14272,37119,0.1044060046703625,0.07922059278396605,362,34,74,"[138, 154, 68, 47]",1586
EUW1_7592066613,2,Zac,4,1,7,1,0.29,6753,13,14507,44280,29859,27336,0.08535427147540278,0.19733185316198665,120,8,32,"[136, 33]",1586
EUW1_7592066613,3,Maokai,7,9,5,15,4.8,14080,18,36943,77076,45986,184843,0.0935801592590366,0.20267469015438583,386,37,194,"[218, 215, 13, 70]",1586
EUW1_7592066613,4,Senna,8,2,7,3,0.71,9305,15,19330,23145,10902,17582,0.11372930388616673,0.10314351917787823,111,18,113,"[222, 141, 116]",1586
EUW1_7592066613,5,Pyke,1,8,5,14,4.4,18606,18,20310,38306,17863,42211,0.051446426328872724,0.10072845293046152,211,30,69,"[136, 2, 89, 227]",1586
EUW1_7592066613,6,Belveth,1,17,7,7,3.43,19500,18,74024,40008,23235,69366,0.1875055039091261,0.10520514911632985,334,0,42,"[49, 241, 318, 74]",1586
EUW1_7592066613,7,Skarner,5,3,6,2,0.83,7200,13,12505,16167,1177,32670,0.07357608394409837,0.07204970253466665,108,0,24,"[39, 313]",1586
EUW1_7592066613,8,Nunu,2,11,7,11,3.14,19542,18,57497,81339,46997,260129,0.14564253857129622,0.21388500686776807,484,147,231,"[181, 227, 118, 13]",1586
EUW1_7592066613,9,Annie,2,11,11,8,1.73,18515,18,63553,31952,10647,54117,0.1609835585049758,0.08402014180996306,232,0,71,"[97, 89, 180, 238]",1586
EUW1_7592066613,10,Yasuo,4,1,9,1,0.22,6518,13,12393,18988,2253,14650,0.07291751250365029,0.08462175298138361,163,2,16,"[172, 321]",1586
EUW1_7592066613,11,Nasus,5,2,7,3,0.71,7224,13,16867,21866,4186,17511,0.09923751474805027,0.0974444231382972,143,0,19,"[138, 151]",1586
EUW1_7592066613,12,Jax,3,12,9,5,1.89,11250,16,44974,38695,16990,39305,0.26459855527495385,0.17244096573695028,167,0,41,"[87, 84, 52]",1586
EUW1_7592066613,13,Naafiri,3,5,7,10,2.14,13470,16,29102,33030,9324,45940,0.1712194507525103,0.14719466380728904,196,0,79,"[73, 238, 71]",1586
EUW1_7592066613,14,Garen,7,15,13,7,1.69,14095,18,59837,53000,13858,78482,0.15156964265168715,0.13936588955564,142,0,131,"[187, 21, 77, 16]",1586
EUW1_7592066613,15,Blitzcrank,6,10,6,5,2.5,16309,18,41399,28484,3916,29858,0.10486616610464292,0.07490007678148562,219,13,73,"[17, 103, 129, 211]",1586
EUW1_7592066613,16,Taliyah,8,4,8,2,0.75,12841,15,20289,28223,4007,18353,0.11936730741516739,0.12577311946154834,347,125,226,"[237, 68, 72]",1586
EUW1_7591506956,1,Naafiri,8,0,6,2,0.33,6716,13,11622,13985,1403,5481,0.07375796578913629,0.05347438655203107,85,0,18,"[73, 27]",1327
EUW1_7591506956,2,TwistedFate,4,6,6,9,2.5,23579,18,74111,34125,5384,24969,0.16355408625520482,0.0972096081650983,288,28,159,"[46, 195, 133, 2]",1327
EUW1_7591506956,3,Mordekaiser,4,9,7,5,2.0,19436,18,49578,48378,28378,69386,0.10941402135219168,0.1378124502985069,254,1,79,"[57, 193, 92, 74]",1327
EUW1_7591506956,4,Nasus,7,2,6,5,1.17,8274,14,20390,40890,12620,32691,0.1293985920301306,0.15634602636010853,91,0,10,"[60, 41, 98]",1327
EUW1_7591506956,5,Darius,7,5,7,2,1.0,7453,14,13435,29572,10106,24371,0.08526088309564579,0.11307310213469864,94,0,12,"[138, 58, 5]",1327
EUW1_7591506956,6,Chogath,5,5,6,5,1.67,10521,17,33267,102132,11983,66139,0.211113007737409,0.39050722204518884,191,0,16,"[93, 41, 67, 238]",1327
EUW1_7591506956,7,Vayne,5,5,8,5,1.25,11283,17,26405,22530,2631,18313,0.1675653551917228,0.08614505706014358,207,12,24,"[69, 234, 63, 68]",1327
EUW1_7591506956,8,Smolder,1,2,6,3,0.83,7953,14,18270,17316,3462,8436,0.11594255727648915,0.06620897682354276,119,19,33,"[324, 195, 225]",1327
EUW1_7591506956,9,Malzahar,1,3,6,2,0.83,7203,15,18250,18619,1739,9623,0.11581864995881572,0.07119365405242559,156,31,52,"[9, 48, 47]",1327
EUW1_7591506956,10,Ekko,6,11,3,12,7.67,19624,18,45306,43081,17416,37345,0.09998462604682147,0.12272355964579204,266,111,201,"[97, 45, 67, 118]",1327
EUW1_7591506956,11,Pantheon,6,13,3,10,7.67,20618,18,81960,65052,56081,60985,0.1808766367066244,0.18531050057288057,274,2,49,"[136, 19, 23, 82]",1327
EUW1_7591506956,12,Kalista,3,7,6,8,2.5,15002,18,50974,27240,3787,15292,0.11249317400444343,0.07759677098040474,71,8,18,"[87, 323, 36, 52]",1327
EUW1_7591506956,13,Akali,3,8,6,7,2.5,13259,18,44779,39796,16207,27416,0.0988234158634335,0.11336677943493714,262,0,21,"[28, 27, 89, 165]",1327
EUW1_7591506956,14,Evelynn,8,2,6,0,0.33,6500,13,15938,16490,1308,8487,0.10114298892065063,0.063051574971861,127,3,12,"[26, 54]",1327
EUW1_7591506956,15,Tristana,2,10,9,5,1.67,18270,18,62466,41187,7937,14757,0.13785578300895246,0.1173286112252943,75,0,34,"[9, 166, 77, 71]",1327
EUW1_7591506956,16,Nasus,2,6,5,9,3.0,18256,18,43952,52183,23253,109562,0.09699825676232822,0.148651719677086,247,0,38,"[181, 174, 150, 98]",1327
EUW1_7591456840,1,Chogath,1,14,6,5,3.17,20519,18,58019,97437,10687,110676,0.13046803074288152,0.24936713963711166,224,0,14,"[152, 32, 45, 238]",1470
EUW1_7591456840,2,Trundle,1,7,7,14,3.0,23006,18,50676,53757,27668,56053,0.11395655214316415,0.13758017270545428,199,0,15,"[238, 322, 79, 2]",1470
EUW1_7591456840,3,LeeSin,7,6,12,6,1.0,13800,16,39135,56287,7409,39000,0.08800436634157444,0.14405478652423495,262,21,60,"[215, 120, 234]",1470
EUW1_7591456840,4,Gragas,8,5,6,0,0.83,9004,14,18335,22210,5013,18026,0.10602133935836623,0.09551540601261763,164,6,24,"[151, 205, 48]",1470
EUW1_7591456840,5,Rumble,7,7,6,5,2.0,12820,16,42125,35341,9416,49580,0.09472694949272067,0.09044807041039683,277,24,54,"[180, 46, 48]",1470
EUW1_7591456840,6,Malzahar,6,3,6,1,0.67,9700,13,22483,15173,1652,9428,0.13000842308172736,0.0652534210770494,219,13,17,"[129, 97]",1470
EUW1_7591456840,7,Pantheon,2,9,9,10,2.11,23001,18,45434,48477,7521,34055,0.10216796571506573,0.12406603876361727,213,0,51,"[16, 206, 58, 33]",1470
EUW1_7591456840,8,Brand,2,13,5,8,4.2,28789,18,82063,26590,4331,25477,0.18453509767216583,0.06805234513168947,178,9,42,"[38, 218, 166, 215]",1470
EUW1_7591456840,9,Udyr,6,1,7,2,0.43,9125,13,9321,13666,996,7379,0.05389901012597659,0.05877285510216134,77,0,0,"[217, 136]",1470
EUW1_7591456840,10,Ahri,4,16,4,9,6.25,24618,18,65109,38303,11594,13822,0.14641230129865018,0.0980288536889223,424,66,125,"[165, 17, 195, 223]",1470
EUW1_7591456840,11,Varus,4,10,8,13,2.88,29569,18,62137,34542,7725,14948,0.1397287365937775,0.08840259313857327,163,27,211,"[84, 237, 195, 50]",1470
